,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
alpha_debate[5666],-7.37848e-05,0.000211161,0.0134768,0.00756928,-0.0212208,-9.9345e-05,0.0220839,4793.81,3410.06,4.52128,1.00132
alpha_debate[5667],3.00508e-05,0.000199337,0.0131805,0.00727863,-0.021305,3.94282e-06,0.0216885,4697.86,3212.39,4.43079,1.00079
alpha_debate[5668],-0.000108761,0.000219672,0.013393,0.00767543,-0.0220586,-1.22666e-06,0.0216631,4228.48,3346.64,3.98809,0.999844
alpha_debate[5669],0.000222098,0.000212141,0.0137959,0.007909,-0.0220107,7.30054e-05,0.021445,4694.27,3398.99,4.42741,1.00216
alpha_debate[5670],-0.000141393,0.000212088,0.0135456,0.00768529,-0.0222574,1.25058e-05,0.0214045,4545.26,3118.61,4.28687,1.00035
alpha_debate[5671],-0.000237776,0.000222172,0.014232,0.00785629,-0.0234468,-3.49164e-05,0.0214646,4960.54,2981.0,4.67854,1.00032
alpha_debate[5672],0.000279177,0.000213346,0.0137377,0.00753012,-0.0218891,4.98993e-05,0.0223338,4878.75,2891.74,4.6014,1.00099
alpha_debate[5673],0.000193567,0.00019695,0.0133793,0.00762771,-0.0207026,-1.69199e-05,0.0221149,5189.38,3620.56,4.89437,1.00099
alpha_debate[5674],-8.65415e-05,0.00022021,0.0136995,0.00757838,-0.0224198,-7.72499e-05,0.0224313,4455.16,3301.65,4.20189,1.0001
alpha_debate[5675],-0.000258035,0.000217616,0.0138661,0.00762689,-0.0224014,-5.4816e-05,0.0211711,4286.14,3114.34,4.04248,1.0012
alpha_debate[5676],0.000199486,0.00023245,0.0140479,0.00791219,-0.0222124,3.22655e-05,0.0233027,4169.63,3356.93,3.93259,1.00017
alpha_debate[5677],0.000290048,0.000207703,0.0140633,0.00788061,-0.0229706,3.51609e-05,0.0232424,5108.96,3168.55,4.81852,1.00018
alpha_debate[5678],-0.000359406,0.000207335,0.0134727,0.00713359,-0.022573,-6.80344e-05,0.0208571,4421.58,3311.44,4.17021,1.00108
alpha_debate[5679],-0.000407783,0.000209305,0.0137613,0.00779153,-0.0228162,-9.32487e-05,0.0209193,4680.82,3411.16,4.41472,1.00123
alpha_debate[5680],-4.70448e-05,0.000218679,0.0140862,0.00761344,-0.0221763,-1.04249e-05,0.0225322,4651.64,3220.47,4.3872,0.999704
alpha_debate[5681],-3.96884e-05,0.000210098,0.0135861,0.00775921,-0.0227303,8.31545e-05,0.0212705,4541.97,3126.39,4.28376,0.999819
alpha_debate[5682],4.06107e-05,0.000198565,0.0133784,0.00753927,-0.0218612,3.48362e-05,0.0220528,5089.57,3473.21,4.80023,1.00075
alpha_debate[5683],-3.88293e-05,0.000213705,0.0135723,0.0074689,-0.0206537,5.95633e-06,0.0208699,4588.35,3457.07,4.3275,1.00047
alpha_debate[5684],-0.000311709,0.000218286,0.0142253,0.00772129,-0.0236528,-1.26643e-05,0.0222563,4599.72,3102.49,4.33823,0.999491
alpha_debate[5685],-6.81919e-05,0.000237345,0.0138128,0.00758086,-0.0213339,-2.44051e-05,0.0209667,4551.63,2652.71,4.29287,1.00067
alpha_debate[5686],3.72765e-05,0.000213389,0.0135767,0.00761481,-0.0216011,-1.79622e-05,0.021277,4665.58,3005.56,4.40034,1.00106
alpha_debate[5687],0.000201002,0.000209567,0.0136654,0.00771929,-0.0216962,5.87054e-05,0.0228016,4752.91,2808.71,4.48271,1.00047
alpha_debate[5688],0.000159617,0.00021352,0.0134695,0.00768478,-0.0212555,7.42673e-06,0.0225377,4387.6,3072.16,4.13816,1.00019
alpha_debate[5689],-5.26826e-05,0.000213179,0.0138537,0.00750795,-0.0217336,1.99508e-05,0.0217023,4478.07,3286.15,4.2235,1.00015
alpha_debate[5690],0.00024566,0.000205298,0.0138462,0.00776819,-0.0220345,-5.16723e-05,0.0226492,5011.52,3185.14,4.72662,1.00026
alpha_debate[5691],-6.98778e-05,0.000225204,0.014162,0.00753577,-0.0225171,-3.75829e-07,0.0218164,4536.68,3162.24,4.27877,1.00101
alpha_debate[5692],0.00017863,0.00021447,0.0136511,0.00744615,-0.0213576,-6.36274e-05,0.0226749,4407.75,3268.5,4.15717,1.00022
alpha_debate[5693],0.000272931,0.000211602,0.0139149,0.00774955,-0.0218445,8.36495e-06,0.022349,4888.03,3191.63,4.61014,0.999754
alpha_debate[5694],0.000218598,0.000219721,0.0138809,0.00733778,-0.0212398,7.51966e-06,0.0232217,4563.83,2559.51,4.30438,0.999757
alpha_debate[5695],-0.000133396,0.0002183,0.0139511,0.00745152,-0.0220851,-7.75644e-05,0.0220515,4489.89,3156.14,4.23464,1.00065
alpha_debate[5696],6.10706e-05,0.000194264,0.0125793,0.00715594,-0.0196856,-2.76878e-06,0.02094,4803.77,3100.01,4.53068,1.00106
alpha_debate[5697],-9.09615e-05,0.0002137,0.0137358,0.00715454,-0.0205675,-1.38963e-05,0.0212809,4857.96,3143.14,4.58179,0.999846
alpha_debate[5698],-0.000452405,0.00021922,0.0136438,0.00758411,-0.0223775,-5.78807e-05,0.0219485,4207.59,3306.33,3.96839,1.00003
alpha_debate[5699],5.41279e-05,0.000223844,0.0138976,0.00754483,-0.0220383,-1.1253e-05,0.0220928,4242.39,3072.24,4.00121,1.00071
alpha_debate[5700],-8.95697e-05,0.000216457,0.0134825,0.00767481,-0.0218705,-7.84733e-06,0.0225319,4232.67,2737.77,3.99205,1.00027
alpha_debate[5701],-3.50885e-05,0.000225114,0.0136315,0.00737067,-0.0218134,-6.90978e-05,0.0214689,4075.75,3338.84,3.84405,1.00134
alpha_debate[5702],3.15477e-05,0.000223338,0.0138847,0.00768066,-0.0219777,-2.98306e-06,0.0229853,4216.45,3454.05,3.97675,1.00087
alpha_debate[5703],2.79483e-05,0.00023195,0.0145348,0.00772359,-0.0230175,1.88555e-05,0.0234835,4509.89,2964.52,4.25351,1.00012
alpha_debate[5704],-6.2659e-05,0.000211906,0.0136091,0.00729178,-0.0214857,-2.25317e-05,0.0217722,4636.83,3020.07,4.37323,1.00134
alpha_debate[5705],-0.000325946,0.000207535,0.013676,0.00745548,-0.0224214,8.47767e-07,0.0200528,4734.02,3187.99,4.4649,1.00097
alpha_debate[5706],0.000113221,0.000202404,0.0139657,0.00772028,-0.0225564,3.56469e-05,0.0230979,5374.62,3391.49,5.06908,1.00063
alpha_debate[5707],-8.36748e-05,0.000211388,0.0137572,0.00744231,-0.0217226,1.04794e-05,0.0219684,4735.3,2987.7,4.4661,0.999668
alpha_debate[5708],0.000180719,0.000224532,0.0142347,0.00788464,-0.0238397,4.10581e-06,0.0229904,4385.11,2970.9,4.13582,0.999749
alpha_debate[5709],0.000506293,0.000234904,0.0138769,0.00776249,-0.0206889,2.28554e-05,0.0237182,4183.77,3153.27,3.94593,1.001
alpha_debate[5710],0.000199082,0.000229152,0.0144977,0.00766346,-0.0223218,-2.55664e-05,0.0232463,4528.45,3154.02,4.27101,1.00066
alpha_debate[5711],0.000246799,0.000217994,0.0137844,0.00748886,-0.0213727,3.89442e-05,0.0222991,4493.84,3304.18,4.23837,0.999913
alpha_debate[5712],0.000158931,0.000196178,0.0130694,0.00731627,-0.0211549,1.90548e-05,0.0210501,4832.92,3162.76,4.55817,1.00015
alpha_debate[5713],-0.00021099,0.000215744,0.0138026,0.00777078,-0.0223503,-3.40202e-05,0.0215435,4659.45,3410.06,4.39456,1.00068
alpha_debate[5714],0.000300219,0.000226935,0.0143874,0.00781049,-0.0227015,0.000110393,0.022733,4765.11,3116.9,4.49421,1.0005
alpha_debate[5715],1.68037e-05,0.000194801,0.0133747,0.00732119,-0.0209698,6.42079e-07,0.0215604,5273.54,3373.56,4.97374,1.00001
alpha_debate[5716],-0.000127454,0.000219167,0.0138913,0.00747462,-0.0219452,-2.87194e-05,0.0210227,4746.27,3221.03,4.47644,1.00056
alpha_debate[5717],0.000138266,0.000211817,0.0136455,0.00715144,-0.0224654,7.88053e-05,0.0216558,4481.49,3303.87,4.22672,1.00258
alpha_debate[5718],-0.000202936,0.000216555,0.013827,0.00761831,-0.0233472,-1.78005e-05,0.0219801,4619.38,3392.01,4.35677,0.999968
alpha_debate[5719],0.00011451,0.000219625,0.0138591,0.00742398,-0.0220277,2.17195e-06,0.0222313,4460.55,3419.64,4.20697,1.00208
alpha_debate[5720],-0.000203716,0.000217353,0.0135112,0.00768147,-0.0221498,-1.61073e-05,0.0202412,4261.06,3362.0,4.01882,1.00146
alpha_debate[5721],-9.86848e-05,0.000213344,0.0137735,0.00760461,-0.0227001,9.60252e-06,0.0210025,4572.65,3299.27,4.3127,1.00247
alpha_debate[5722],0.000331501,0.000223112,0.0137448,0.00736641,-0.0215311,0.000183529,0.0223056,4357.78,3387.21,4.11005,1.00037
alpha_debate[5723],-0.000107971,0.000204026,0.0138426,0.00730557,-0.0224045,-1.15593e-05,0.0214588,5205.92,3332.7,4.90997,1.00017
alpha_debate[5724],1.05721e-05,0.000199516,0.0132103,0.00767985,-0.0210136,-3.37401e-05,0.0217249,4780.21,3220.72,4.50845,1.00124
alpha_debate[5725],8.61534e-05,0.00020729,0.0134277,0.00751868,-0.0210688,2.96127e-05,0.0219601,4495.05,3421.08,4.23951,1.00037
alpha_debate[5726],-6.64952e-05,0.000233986,0.0142901,0.00768748,-0.0222428,-5.10854e-05,0.0231901,4348.56,3025.04,4.10135,1.00272
alpha_debate[5727],-0.000158606,0.000230613,0.0142157,0.00766959,-0.0227134,-2.27323e-05,0.0221965,4419.29,3178.26,4.16806,1.00009
alpha_debate[5728],1.81034e-05,0.000228366,0.0143345,0.00803113,-0.0229809,7.1919e-05,0.0234965,4602.89,3332.56,4.34122,1.00068
alpha_debate[5729],-6.47648e-05,0.000206679,0.0137018,0.00771353,-0.0213283,-8.27049e-05,0.0217016,4772.79,2908.41,4.50146,1.00074
alpha_debate[5730],0.000102463,0.000221635,0.0135271,0.00753883,-0.0213074,2.37745e-05,0.0211345,4188.56,2991.67,3.95045,0.999799
alpha_debate[5731],-0.00036891,0.000219898,0.0143107,0.00782032,-0.0235212,-9.14161e-06,0.0217691,4904.57,2820.14,4.62574,1.00142
alpha_debate[5732],-0.00010187,0.000213675,0.0135505,0.00775979,-0.021732,-7.16452e-05,0.0220425,4548.73,3104.01,4.29014,0.999562
alpha_debate[5733],9.49243e-05,0.000230756,0.0136443,0.00725413,-0.0210585,3.8453e-05,0.0212065,3870.53,3189.94,3.6505,1.00051
alpha_debate[5734],-0.000490115,0.000235112,0.0135771,0.00753579,-0.0237415,1.56249e-05,0.0213059,4026.76,3386.07,3.79784,1.00038
alpha_debate[5735],0.000188044,0.000200458,0.0130836,0.00712366,-0.02068,1.84229e-05,0.021969,4840.75,3453.61,4.56556,0.999811
alpha_debate[5736],-5.22174e-05,0.000224758,0.0138271,0.0074884,-0.0221513,5.79108e-05,0.0219717,4359.16,3471.36,4.11134,1.00066
alpha_debate[5737],-0.000319345,0.000215476,0.013867,0.00731986,-0.0238399,-1.41352e-05,0.0214527,4514.04,2981.51,4.25742,1.00004
alpha_debate[5738],3.29175e-05,0.000194267,0.0134767,0.00759519,-0.0211817,-6.61078e-05,0.0222957,5194.67,3473.52,4.89936,1.00224
alpha_debate[5739],0.000197434,0.000218419,0.0141217,0.00782355,-0.022348,-4.76903e-05,0.0222768,4914.13,3299.39,4.63477,0.999371
alpha_debate[5740],0.000678033,0.000209984,0.0131342,0.00750888,-0.020178,0.00017086,0.0230387,4273.35,3272.21,4.03041,1.0008
alpha_debate[5741],-0.000309534,0.000197969,0.0133383,0.00756702,-0.0228577,-8.682e-05,0.0213372,5140.54,3378.28,4.8483,0.999995
alpha_debate[5742],4.45403e-05,0.0001981,0.0135338,0.00777636,-0.0215305,-5.48131e-05,0.0213848,5266.69,3203.19,4.96728,0.999838
alpha_debate[5743],0.000311781,0.000212699,0.0137163,0.00808243,-0.0209676,0.000101259,0.0230023,4550.51,3268.2,4.29182,1.00032
alpha_debate[5744],-0.000141684,0.000219801,0.0140181,0.00753623,-0.0216907,2.47406e-06,0.0220302,4679.69,3553.19,4.41365,1.00118
alpha_debate[5745],-0.000263787,0.00021086,0.0139994,0.00778168,-0.0233275,-8.20825e-05,0.0220787,4856.75,3391.24,4.58064,1.00021
alpha_debate[5746],0.000453659,0.00022726,0.0140547,0.00787325,-0.0207111,4.65093e-05,0.0238753,4329.56,3179.67,4.08343,1.00106
alpha_debate[5747],0.000101089,0.000220719,0.0139633,0.00746563,-0.0217044,-1.00608e-05,0.0223487,4545.32,3296.36,4.28692,1.00113
alpha_debate[5748],-0.000304178,0.000219305,0.0139619,0.00772985,-0.0230346,-7.58579e-06,0.0218643,4571.37,3178.67,4.31149,1.00054
alpha_debate[5749],-0.000186028,0.000240526,0.0140112,0.00781174,-0.023398,-8.4786e-05,0.0216187,3881.67,3111.36,3.661,1.00135
alpha_debate[5750],0.000392753,0.000206212,0.0140867,0.00775934,-0.0217058,0.00010588,0.022848,5274.53,3556.45,4.97468,1.00066
alpha_debate[5751],-0.000345842,0.00021169,0.0138571,0.00771369,-0.0225282,-1.65199e-05,0.0212953,4605.27,3423.36,4.34347,1.00118
alpha_debate[5752],-0.000348544,0.000218192,0.0138238,0.00758388,-0.0237684,-9.60712e-05,0.0206048,4418.93,3511.12,4.16772,1.00003
alpha_debate[5753],-3.98618e-05,0.000218441,0.0140149,0.00761948,-0.0213338,-6.99784e-05,0.0212818,4782.95,3247.33,4.51104,1.00022
alpha_debate[5754],-0.000187411,0.000216589,0.0137951,0.00757823,-0.0222773,-0.000126251,0.0226547,4508.61,2991.46,4.2523,1.00064
alpha_debate[5755],0.000125201,0.000227529,0.0142202,0.00793507,-0.0238264,3.1799e-06,0.022052,4308.06,3030.97,4.06315,1.00042
alpha_debate[5756],-0.000316859,0.00022496,0.0135005,0.00754909,-0.0217574,-8.95758e-05,0.0211387,4124.94,2856.51,3.89044,1.00102
alpha_debate[5757],0.000151222,0.0002091,0.0138269,0.00740569,-0.0217555,2.95533e-05,0.0220768,4975.06,3049.71,4.69223,1.00203
alpha_debate[5758],-4.60583e-05,0.000222854,0.0137375,0.00792851,-0.0215525,-1.78653e-05,0.0225294,4654.15,3084.92,4.38957,1.00009
alpha_debate[5759],-8.59467e-05,0.000228745,0.0135181,0.00720477,-0.0214756,-4.33497e-07,0.021318,3941.75,3185.75,3.71766,1.00059
alpha_debate[5760],-0.000116343,0.000221533,0.0139983,0.00755888,-0.0224851,1.96698e-06,0.0222383,5186.9,2948.67,4.89203,1.00084
alpha_debate[5761],-0.000329606,0.000210758,0.01339,0.00737346,-0.0221444,-9.50292e-05,0.0213885,4463.94,3250.3,4.21017,1.00122
alpha_debate[5762],8.20548e-05,0.000214227,0.0137139,0.00778359,-0.0224591,8.07331e-06,0.0227348,4606.04,3486.82,4.34419,0.999973
alpha_debate[5763],3.94884e-05,0.000214183,0.0140163,0.00772899,-0.0222752,7.64564e-06,0.0234143,4876.28,3338.48,4.59907,1.00001
alpha_debate[5764],-3.402e-05,0.000218585,0.0142495,0.00781199,-0.0224935,-3.14072e-05,0.0222158,4776.26,3304.97,4.50473,1.00105
alpha_debate[5765],0.000464343,0.000209227,0.0136139,0.00736004,-0.020609,1.71203e-05,0.0235471,4867.58,3259.85,4.59087,1.00056
alpha_debate[5766],8.74042e-05,0.000227663,0.014077,0.00737321,-0.0221186,2.63141e-06,0.02259,4443.92,3075.82,4.19129,1.0009
alpha_debate[5767],-0.00017357,0.000223304,0.0138429,0.00714768,-0.0218182,-3.78727e-05,0.0210315,4497.56,3114.62,4.24188,1.00041
alpha_debate[5768],0.00020027,0.000206037,0.0135677,0.00759788,-0.0211985,7.12831e-05,0.0212939,4713.7,3408.44,4.44572,1.00227
alpha_debate[5769],-0.000166112,0.000201521,0.0134405,0.0071869,-0.0225126,-1.71164e-05,0.0212864,4741.43,3002.73,4.47189,1.00398
alpha_debate[5770],1.71446e-05,0.000214557,0.0140652,0.00780026,-0.0219061,-4.13536e-05,0.0228086,4876.7,3367.27,4.59946,1.00211
alpha_debate[5771],0.000172201,0.000225937,0.0138244,0.0074741,-0.0210649,-7.08276e-05,0.0225116,4163.73,3318.55,3.92703,1.0008
alpha_debate[5772],-0.000366091,0.000207582,0.0133115,0.00730286,-0.021667,-8.0504e-05,0.0220576,4555.08,3359.8,4.29613,1.00077
alpha_debate[5773],0.000304191,0.000214964,0.0133336,0.00713834,-0.0201371,4.25937e-05,0.0217538,4128.99,2826.41,3.89426,1.00078
alpha_debate[5774],-0.000243149,0.000211844,0.0136245,0.00729481,-0.0227972,-4.08554e-05,0.0218778,4564.5,3548.41,4.30501,1.00138
alpha_debate[5775],1.55645e-05,0.000235079,0.0134174,0.00774466,-0.0206987,-2.65786e-06,0.0210975,3708.75,2634.91,3.49791,1.00098
alpha_debate[5776],0.000301595,0.000212816,0.0138638,0.00773386,-0.0215876,4.19764e-05,0.0221291,4649.03,3553.81,4.38473,1.00039
alpha_debate[5777],-0.000427013,0.000212759,0.0134241,0.00749358,-0.0225581,-7.5787e-05,0.0210667,4425.94,3372.58,4.17433,1.00114
alpha_debate[5778],-0.000231284,0.000212311,0.0140648,0.0074903,-0.0230925,1.70337e-05,0.0214725,4755.19,3323.32,4.48486,1.0
alpha_debate[5779],-0.000167662,0.000221713,0.0143156,0.00769785,-0.022316,-9.59702e-05,0.0228151,4780.52,2632.03,4.50876,1.00165
alpha_debate[5780],-0.000146654,0.000199476,0.0134046,0.00741246,-0.022193,2.03536e-05,0.0210791,4954.81,3388.58,4.67313,0.999956
alpha_debate[5781],0.000178504,0.000220854,0.0137789,0.007547,-0.0206025,3.5322e-06,0.0217391,4110.92,3306.42,3.87722,0.999605
alpha_debate[5782],0.000132694,0.000218974,0.0139127,0.0076779,-0.023048,6.18987e-05,0.0218779,4547.86,3182.64,4.28931,1.00029
alpha_debate[5783],-0.000434131,0.000220785,0.0139384,0.00745418,-0.021916,-1.75443e-05,0.0216593,4688.13,2837.24,4.42162,1.00008
alpha_debate[5784],-0.000441294,0.000207607,0.0136351,0.00721244,-0.0217428,-4.1702e-06,0.020441,4963.34,3271.31,4.68118,1.00062
alpha_debate[5785],0.000129127,0.000222106,0.0140154,0.00789097,-0.0221507,-3.06498e-05,0.0227475,4583.38,2893.49,4.32282,1.00174
alpha_debate[5786],-0.00029183,0.000240637,0.0145611,0.0078057,-0.0225528,7.64352e-06,0.022455,4549.57,3337.94,4.29093,1.00017
alpha_debate[5787],0.00013742,0.000228343,0.0135886,0.00734054,-0.022123,2.31891e-05,0.021729,4183.89,3192.22,3.94604,1.00061
alpha_debate[5788],1.30639e-05,0.000207606,0.01355,0.00725586,-0.022041,9.67677e-06,0.0214709,5164.05,2862.54,4.87048,0.999695
alpha_debate[5789],6.24112e-05,0.000213732,0.0135,0.00733651,-0.0221864,5.06453e-05,0.0212553,4499.33,3202.29,4.24354,1.00059
alpha_debate[5790],0.000154615,0.000218175,0.013798,0.00767947,-0.0220375,-1.98745e-05,0.023663,4413.34,3477.6,4.16245,1.00046
alpha_debate[5791],-0.000253799,0.000210646,0.0132449,0.00766389,-0.0212968,-1.05856e-05,0.0209776,4266.91,3564.16,4.02433,1.00018
alpha_debate[5792],0.000310051,0.000218959,0.0139149,0.00750079,-0.0212309,1.94886e-05,0.023162,4778.96,3331.05,4.50728,1.00022
alpha_debate[5793],0.000319244,0.000216702,0.0139831,0.00739441,-0.0218915,3.54547e-06,0.0234757,4708.97,2993.26,4.44126,1.00065
alpha_debate[5794],0.000462394,0.000227216,0.0137078,0.00726093,-0.0190683,-1.59006e-05,0.0216845,4410.92,3233.23,4.16016,1.00101
alpha_debate[5795],6.0973e-05,0.000199956,0.0134197,0.00733766,-0.0211868,-4.92818e-05,0.0227779,4832.36,3152.08,4.55764,1.00088
alpha_debate[5796],0.000290192,0.000214614,0.0134774,0.00708664,-0.0201637,4.37817e-05,0.0219313,4436.96,2976.35,4.18472,1.00017
alpha_debate[5797],-6.83245e-05,0.000197855,0.0131039,0.00752757,-0.0210714,6.36529e-06,0.0212988,5018.08,3160.76,4.7328,1.00032
alpha_debate[5798],0.00031927,0.000211364,0.0135655,0.00742683,-0.0206988,1.77529e-05,0.0216216,4840.66,3152.04,4.56547,1.00313
alpha_debate[5799],0.000367707,0.000235889,0.0139733,0.00721861,-0.0202679,0.000122607,0.023325,4540.57,3222.45,4.28245,0.999609
alpha_debate[5800],-0.000181394,0.00021664,0.0137152,0.00744729,-0.021998,-8.09744e-05,0.020993,4530.66,3457.53,4.27309,1.00095
alpha_debate[5801],-0.000142852,0.000215637,0.0135187,0.00732611,-0.0219224,3.13589e-05,0.0207548,4435.21,2726.56,4.18307,1.00333
alpha_debate[5802],0.000239872,0.000227533,0.0140882,0.00760009,-0.0224226,7.03695e-05,0.0228004,4009.96,3190.01,3.78199,0.999748
alpha_debate[5803],-3.11292e-05,0.000203772,0.0136751,0.00740298,-0.0222817,-3.08877e-05,0.0220602,5233.75,3086.08,4.93622,1.00007
alpha_debate[5804],-0.000322122,0.000223705,0.014291,0.00776058,-0.0241868,-8.73041e-06,0.022297,4274.07,2800.67,4.03109,1.00114
alpha_debate[5805],8.56198e-05,0.000233231,0.0140178,0.00768373,-0.0209291,-1.4742e-06,0.0217534,4374.43,3226.4,4.12575,1.00078
alpha_debate[5806],0.000302393,0.000211249,0.0133695,0.00761687,-0.0219108,7.04755e-05,0.0221858,4483.5,3659.16,4.22862,1.00098
alpha_debate[5807],-0.000360471,0.000215326,0.013788,0.00789168,-0.0225995,3.66282e-06,0.0206834,4615.41,2866.23,4.35302,0.99969
alpha_debate[5808],0.000191183,0.000203908,0.0136398,0.00766463,-0.0213276,1.38149e-05,0.0223692,5231.58,3375.32,4.93417,1.00131
alpha_debate[5809],-0.000308075,0.000205183,0.0136806,0.00724307,-0.0222374,-4.43259e-05,0.020781,4751.54,2832.27,4.48142,1.00055
alpha_debate[5810],0.000327008,0.000206023,0.0136658,0.00735583,-0.0213169,2.96461e-05,0.0221015,4764.36,3068.37,4.49351,0.999647
alpha_debate[5811],0.000113358,0.000212552,0.0140801,0.00755389,-0.0219544,2.34016e-06,0.0226757,4745.03,3211.08,4.47527,1.00015
alpha_debate[5812],0.000204918,0.000225264,0.0138828,0.00738886,-0.0215873,2.73499e-05,0.022459,3921.97,2913.77,3.69901,1.00118
alpha_debate[5813],0.00018087,0.000210773,0.0136643,0.00746175,-0.02097,4.77278e-05,0.0213403,4802.89,3563.41,4.52985,1.00013
alpha_debate[5814],2.74654e-05,0.000221659,0.0135995,0.00760535,-0.0220541,-1.24866e-05,0.020618,4475.31,3013.72,4.2209,1.00074
alpha_debate[5815],-0.000145365,0.000218884,0.01388,0.00738823,-0.0216568,1.02996e-05,0.021902,4785.11,3420.39,4.51308,1.00134
alpha_debate[5816],1.03013e-05,0.000263639,0.0140282,0.00750066,-0.0217927,-4.25749e-05,0.022214,3376.02,2594.82,3.18409,1.00046
alpha_debate[5817],7.89537e-06,0.000221986,0.0141985,0.00736134,-0.0221722,-5.82251e-06,0.0233103,4680.81,3211.84,4.41471,1.00026
alpha_debate[5818],5.45628e-05,0.000227937,0.0139247,0.0077501,-0.022237,-2.7972e-05,0.0235182,4401.35,3377.5,4.15114,1.00024
alpha_debate[5819],-8.49941e-06,0.00021368,0.0137965,0.00796746,-0.0222017,-9.83353e-06,0.0223534,4711.69,3481.68,4.44383,0.999759
alpha_debate[5820],0.00010973,0.000223935,0.0143163,0.00749922,-0.0218536,7.80671e-06,0.0210518,4663.12,3074.92,4.39802,1.00063
alpha_debate[5821],0.000234996,0.000231676,0.0139506,0.00783287,-0.0221949,-3.10586e-07,0.0228824,4120.47,3308.47,3.88623,1.00098
alpha_debate[5822],0.000304812,0.000210088,0.0138646,0.00764503,-0.0210484,1.41403e-07,0.0220027,4846.9,2663.48,4.57136,1.00157
alpha_debate[5823],-0.000346055,0.000219763,0.0139404,0.00785662,-0.0229321,-3.14763e-05,0.0212601,4699.07,3334.62,4.43193,0.999998
alpha_debate[5824],-0.000271078,0.000222743,0.0139104,0.00805806,-0.022587,-7.48408e-05,0.0218862,4311.85,3140.44,4.06672,1.00014
alpha_debate[5825],4.19748e-05,0.000214515,0.0141058,0.0077627,-0.0225751,2.03442e-05,0.0232085,4697.43,2964.93,4.43039,1.00022
alpha_debate[5826],-0.000110779,0.000239364,0.0137101,0.00721411,-0.0226327,1.29734e-05,0.0220797,3775.29,2987.14,3.56067,1.00031
alpha_debate[5827],-2.70129e-06,0.000210329,0.014751,0.00824651,-0.0235274,7.29356e-06,0.0230763,5282.26,3199.22,4.98196,1.00133
alpha_debate[5828],6.88487e-05,0.000212145,0.0134864,0.00726598,-0.0208083,-3.96257e-05,0.0219219,4658.5,3225.62,4.39366,1.00111
alpha_debate[5829],-3.0667e-05,0.000209585,0.0130404,0.00708052,-0.0205835,4.80568e-07,0.0202651,4385.64,3176.53,4.13632,1.0008
alpha_debate[5830],-0.000292114,0.000217696,0.0137399,0.00760966,-0.0221266,-7.54641e-05,0.0211138,4489.81,2913.78,4.23457,1.00082
alpha_debate[5831],4.93299e-05,0.000217655,0.0133148,0.00753508,-0.0207003,-0.000108762,0.0219815,4178.12,3362.31,3.9406,1.0001
alpha_debate[5832],0.000141831,0.000212958,0.0139208,0.00732491,-0.021368,6.54487e-05,0.0216501,4635.87,3365.92,4.37232,1.00017
alpha_debate[5833],-0.000468759,0.000212421,0.0138927,0.00764719,-0.0225871,-0.00010381,0.0208382,4670.61,3340.92,4.40508,1.00353
alpha_debate[5834],-1.00055e-05,0.00022744,0.0141986,0.00783623,-0.0226422,1.75051e-05,0.0226042,4417.79,3091.58,4.16664,0.99986
alpha_debate[5835],-8.00114e-05,0.000213969,0.0134047,0.00768311,-0.0219472,5.17384e-05,0.0212182,4555.72,2942.63,4.29673,1.0
alpha_debate[5836],-0.000285178,0.000225089,0.0145989,0.00769841,-0.0232832,-9.36242e-05,0.0220747,4468.2,3309.61,4.21419,0.99986
alpha_debate[5837],0.000283236,0.000213724,0.0136783,0.00788906,-0.0210481,2.5246e-05,0.0223945,4513.42,2854.74,4.25683,1.00053
alpha_debate[5838],0.0002433,0.000202887,0.0133793,0.00706381,-0.020843,9.48876e-05,0.0221847,4874.76,3280.62,4.59763,1.00097
alpha_debate[5839],-4.27786e-05,0.000216744,0.013856,0.0074594,-0.0227394,2.77096e-06,0.0232883,4280.54,3089.18,4.03719,1.00072
alpha_debate[5840],0.000150179,0.000220566,0.0139318,0.00744658,-0.0218239,-1.25779e-05,0.0231816,4422.89,2859.29,4.17146,1.00019
alpha_debate[5841],-0.000227063,0.000207106,0.0139569,0.00793854,-0.0225007,1.78025e-05,0.0219589,4968.26,3265.22,4.68581,0.999937
alpha_debate[5842],-0.000161456,0.000231739,0.013899,0.00725145,-0.0226493,-6.9476e-05,0.0219172,3862.08,3454.32,3.64252,0.999932
alpha_debate[5843],-0.000294657,0.000218927,0.0137556,0.00742531,-0.0223396,-2.71333e-05,0.0213989,4391.68,3317.17,4.14202,1.00119
alpha_debate[5844],-5.68202e-05,0.000227186,0.0140446,0.0077884,-0.0220046,-4.19148e-05,0.0223607,4126.56,3365.41,3.89197,0.999737
alpha_debate[5845],-0.000458798,0.000207274,0.013285,0.00736674,-0.0220083,-5.26442e-05,0.0203098,4446.94,3246.53,4.19413,1.00055
alpha_debate[5846],1.47704e-05,0.000219018,0.0137068,0.00761386,-0.0217484,-6.37575e-05,0.0223749,4100.83,3198.97,3.8677,0.99989
alpha_debate[5847],0.000315554,0.000220199,0.013693,0.00776703,-0.0218612,0.000141312,0.0231041,4451.13,3388.7,4.19809,0.999766
alpha_debate[5848],-0.000297581,0.000217862,0.013385,0.00720816,-0.0228317,2.76366e-05,0.0209776,4234.84,3505.63,3.99409,1.00018
